adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
FALSE,,590235,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",http://www.maryandmax.com/,24238,tt0978762,en,Mary and Max,"A tale of friendship between two unlikely pen pals: Mary, a lonely, eight-year-old girl living in the suburbs of Melbourne, and Max, a forty-four-year old, severely obese man living in New York. In the mid-1970's, a homely, friendless Australian girl of 8 picks a name out of a Manhattan phone book and writes to him; she includes a chocolate bar. He writes back, with chocolate. Thus begins a 20-year correspondence. Will the two ever meet face to face?",8.888393,/k0lQISUC4NuvKYasJn59JHc2rla.jpg,"[{'name': 'icon', 'id': 4096}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}]",2/9/2009,1725381,92,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'yi', 'name': ''}]",Released,Sometimes perfect strangers make the best friends.,Mary and Max,FALSE,7.8,596
FALSE,,40000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",http://www.foxsearchlight.com/fantasticmrfox/,10315,tt0432283,en,Fantastic Mr. Fox,"The Fantastic Mr. Fox bored with his current life, plans a heist against the three local farmers. The farmers, tired of sharing their chickens with the sly fox, seek revenge against him and his family.",8.695893,/750pfEttsYAVmynRg2vmt1AXh4q.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Regency Enterprises', 'id': 508}, {'name': 'Indian Paintbrush', 'id': 9350}, {'name': 'American Empirical Pictures', 'id': 23449}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",10/23/2009,46471023,87,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Dig the life fantastic!,Fantastic Mr. Fox,FALSE,7.5,1206
FALSE,,0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",http://www.pixar.com/short_films/Theatrical-Shorts/Partly-Cloudy,24480,tt1425244,en,Partly Cloudy,"Everyone knows that the stork delivers babies, but where do the storks get the babies from? The answer lies up in the stratosphere, where cloud people sculpt babies from clouds and bring them to life. Gus, a lonely and insecure grey cloud, is a master at creating ""dangerous"" babies. Crocodiles, porcupines, rams and more - Gus's beloved creations are works of art, but more than a handful for his loyal delivery stork partner, Peck. As Gus's creations become more and more rambunctious, Peck's job gets harder and harder. How will Peck manage to handle both his hazardous cargo and his friend's fiery temperament?",12.916643,/5M5bg79OV96Vb4O0fDjX5clxASG.jpg,"[{'name': 'Pixar Animation Studios', 'id': 3}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",5/28/2009,0,5,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Charming and cute and clever,Partly Cloudy,FALSE,7.9,335
FALSE,,0,"[{'id': 99, 'name': 'Documentary'}]",,30238,tt0358456,en,Earthlings,"Using hidden cameras and never-before-seen footage, Earthlings chronicles the day-to-day practices of the largest industries in the world, all of which rely entirely on animals for profit.",4.059534,/70J8Jq2CtL1Z9oIULmwTrJ2rrDy.jpg,[],[],9/24/2005,0,95,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Make The Connection,Earthlings,FALSE,7.6,86
FALSE,,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",,25680,tt0070077,en,The Friends of Eddie Coyle,"Eddie's friends are numerous, but the term friends is suspect. As a small time hood Eddie is about to go back to jail. In order to escape this fate he deals information on stolen guns to the feds. Simultaneously he is supplying arms to his bank robbing/kidnapping hoodlum chums. But who else is dealing with the feds? Who gets the blame for snitching on the bank robbers?",8.652856,/uIFYebUAbSPW6kw3NUnCbviI8q2.jpg,"[{'name': 'Paramount Pictures', 'id': 4}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",6/26/1973,0,102,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"It's a grubby, violent, dangerous world. But it's the only world they know. And they're the only friends Eddie has.",The Friends of Eddie Coyle,FALSE,7.6,38
FALSE,,16000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",,28178,tt1028532,en,Hachi: A Dog's Tale,A drama based on the true story of a college professor's bond with the abandoned dog he takes into his home.,8.621359,/3MpVmIg6CgOCUrZ2TZ2P0yitCbM.jpg,"[{'name': 'Grand Army Entertainment', 'id': 1843}, {'name': 'Scion Films', 'id': 7419}, {'name': 'Inferno Distribution', 'id': 11278}, {'name': 'Stage 6 Films', 'id': 11341}, {'name': 'Hachiko', 'id': 66327}, {'name': 'Opperman Viner Chrystyn Entertainment', 'id': 66328}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",6/13/2009,47801389,93,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ja', 'name': 'æ—¥æœ¬èªž'}]",Released,"A true story of faith, devotion and undying love.",Hachi: A Dog's Tale,FALSE,7.7,1769
FALSE,,0,"[{'id': 99, 'name': 'Documentary'}]",,28227,tt1503769,en,Collapse,"From the acclaimed director of American Movie, the documentary follows former Los Angeles police officer turned independent reporter Michael Ruppert. He recounts his career as a radical thinker and spells out his apocalyptic vision of the future, spanning the crises in economics, energy, environment and more.",2.221044,/cP3bB1fDAWPXZ7HIo29MuYqNgpE.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",9/12/2009,0,82,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Collapse,FALSE,7.7,39
FALSE,"{'id': 94035, 'name': 'Anne of Green Gables Collection', 'poster_path': '/55ruue9Rbt8sDl8sPT7fBmOwSe5.jpg', 'backdrop_path': None}",0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}]",,40724,tt0092571,en,Anne of Avonlea,"Anne Shirley, now a schoolteacher, has begun writing stories and collecting rejection slips. She makes the acquaintance of a handsome, rich, bachelor, chases a cow, and wins (to her chagrin) a baking soda company's writing contest. She acts as Diana's maid of honor, and refuses Gilbert Blythe's marriage proposal; which sends her to teach Kingsport Ladies' College, an exclusive girls school, where she meets opposition from one of the teachers, Miss Brooke, and the Pringle clan (one of whom is a rich, handsome bachelor). But while Anne enjoys the battle, and the friends she makes, she returns to Avonlea.",3.496181,/vCanTIB3gCmJcJPyy7KjgOYThx6.jpg,"[{'name': 'Canadian Broadcasting Corporation (CBC)', 'id': 12113}, {'name': 'Channel 4 Television Corporation', 'id': 15276}, {'name': 'Anne of Green Gables Productions', 'id': 92046}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'CA', 'name': 'Canada'}]",5/19/1987,0,230,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Anne of Green Gables: The Sequel,FALSE,8,36
FALSE,,0,"[{'id': 18, 'name': 'Drama'}]",,33602,tt1278469,en,Temple Grandin,"A biopic of Temple Grandin, an autistic woman who has become one of top scientists in humane livestock handling.",4.762242,/eEdXRImgDyCdeYdz3jnJxqovC2k.jpg,"[{'name': 'Ruby Films', 'id': 2054}, {'name': 'HBO Films', 'id': 7429}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2/6/2010,0,108,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Autism gave her a vision. She gave it a voice.,Temple Grandin,FALSE,7.7,93
FALSE,,80000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",http://www.shutterisland.com/,11324,tt1130884,en,Shutter Island,"World War II soldier-turned-U.S. Marshal Teddy Daniels investigates the disappearance of a patient from a hospital for the criminally insane, but his efforts are compromised by his troubling visions and also by a mysterious doctor.",15.813629,/aZqKsvpJDFy2UzUMsdskNFbfkOd.jpg,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Appian Way', 'id': 562}, {'name': 'Phoenix Pictures', 'id': 11317}, {'name': 'Sikelia Productions', 'id': 23243}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2/18/2010,294804195,138,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,Someone is missing.,Shutter Island,FALSE,7.8,6559
FALSE,"{'id': 89137, 'name': 'How to Train Your Dragon Collection', 'poster_path': '/nJ7ud7XWnNCnGfRQUkUp2t17Sq3.jpg', 'backdrop_path': '/mvcfPkOvgDJG2lEAxTz0NKqoQLo.jpg'}",165000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",http://www.howtotrainyourdragon.com/,10191,tt0892769,en,How to Train Your Dragon,"As the son of a Viking leader on the cusp of manhood, shy Hiccup Horrendous Haddock III faces a rite of passage: he must kill a dragon to prove his warrior mettle. But after downing a feared dragon, he realizes that he no longer wants to destroy it, and instead befriends the beast â€“ which he names Toothless â€“ much to the chagrin of his warrior father",14.416681,/3itnFVfx74ccUayMcywRHR8LLSd.jpg,"[{'name': 'DreamWorks Animation', 'id': 521}, {'name': 'Vertigo Entertainment', 'id': 829}, {'name': 'Mad Hatter Entertainment', 'id': 20154}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",3/5/2010,494878759,98,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,One adventure will change two worlds,How to Train Your Dragon,FALSE,7.5,4319
FALSE,,0,"[{'id': 99, 'name': 'Documentary'}]",http://www.banksyfilm.com/,39452,tt1587707,en,Exit Through the Gift Shop,"Banksy is a graffiti artist with a global reputation whose work can be seen on walls from post-hurricane New Orleans to the separation barrier on the Palestinian West Bank. Fiercely guarding his anonymity to avoid prosecution, Banksy has so far resisted all attempts to be captured on film. Exit Through the Gift Shop tells the incredible true story of how an eccentric French shop keeper turned documentary maker attempted to locate and befriend Banksy, only to have the artist turn the camera back on its owner.",5.188466,/fT6dysu7vxVGEZInDQzZ209RdSI.jpg,"[{'name': 'Oscilloscope Laboratories', 'id': 4748}, {'name': 'Paranoid Pictures', 'id': 7371}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1/24/2010,4790751,87,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'FranÃ§ais'}]",Released,The world's first Street Art disaster movie,Exit Through the Gift Shop,FALSE,7.6,314
FALSE,,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",,12219,tt0118528,en,12 Angry Men,"During the trial of a man accused of his father's murder, a lone juror takes a stand against the guilty verdict handed down by the others as a result of their preconceptions and prejudices. The film is adapted by Reginald Rose from his own 1957 film version (directed by Sidney Lumet) and from the Westinghouse One television production that predated it. George C. Scott won a Golden Globe for his supporting role; righteous juror Jack Lemmon was denied such an honor for Best Actor, but recipient Ving Rhames (for Don King) dedicated his award to Lemmon.",3.679263,/ffPbzJWPUnextP5EP7SqYl3YBMY.jpg,"[{'name': 'MGM Television', 'id': 2230}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",8/17/1997,0,117,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'hu', 'name': 'Magyar'}, {'iso_639_1': 'ru', 'name': 'PÑƒÑÑÐºÐ¸Ð¹'}]",Released,,12 Angry Men,FALSE,7.5,59
FALSE,"{'id': 10194, 'name': 'Toy Story Collection', 'poster_path': '/7G9915LfUQ2lVfwMEEhDsn3kT4B.jpg', 'backdrop_path': '/9FBwqcd9IRruEDUrTdcaafOMKUq.jpg'}",200000000,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",http://disney.go.com/toystory/,10193,tt0435761,en,Toy Story 3,"Woody, Buzz, and the rest of Andy's toys haven't been played with in years. With Andy about to go to college, the gang find themselves accidentally left at a nefarious day care center. The toys must band together to escape and return home to Andy.",16.96647,/mMltbSxwEdNE4Cv8QYLpzkHWTDo.jpg,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Pixar Animation Studios', 'id': 3}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",6/16/2010,1066969703,103,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'EspaÃ±ol'}]",Released,No toy gets left behind.,Toy Story 3,FALSE,7.6,4710
FALSE,,0,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}]",,16023,tt1308667,en,South Park: Imaginationland,Some of the boys in South Park elementary find themselves on a balloon ride to an imaginary land. At arrival they're faced with an unimaginably threat.,7.829821,/kuGKdb5PyX8J6khl4j3XPLbIH1J.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",3/11/2008,0,67,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,South Park: Imaginationland,TRUE,7.9,75
FALSE,,0,"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",http://whenyourestrangemovie.com/,37659,tt1333667,en,When You're Strange,"A documentary about the life of California rock band The Doors, written and directed by Tom DiCillo and narrated by Johnny Depp. Makes public for the first time material from Jim Morrison's 1969 film fragment â€˜HWY: An American Pastoralâ€™, and spans the period from the bandâ€™s formation through to Morrisonâ€™s death in 1973, aged just 27.",2.669145,/ngUVl4NB4Wxj835izVKMVCHPnRs.jpg,"[{'name': 'Wolf Films', 'id': 25545}, {'name': 'Strange Pictures', 'id': 60828}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/17/2009,0,86,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A film about The Doors,When You're Strange,FALSE,7.5,45
FALSE,,160000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}, {'id': 12, 'name': 'Adventure'}]",http://inceptionmovie.warnerbros.com/,27205,tt1375666,en,Inception,"Cobb, a skilled thief who commits corporate espionage by infiltrating the subconscious of his targets is offered a chance to regain his old life as payment for a task considered to be impossible: ""inception"", the implantation of another person's idea into a target's subconscious.",29.108149,/qmDpIHrmpJINaRKAfWQfftjCdyi.jpg,"[{'name': 'Legendary Pictures', 'id': 923}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Syncopy', 'id': 9996}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",7/14/2010,825532764,148,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Your mind is the scene of the crime.,Inception,FALSE,8.1,14075
FALSE,,0,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}]",http://www.warnerbros.com/batman-under-red-hood,40662,tt1569923,en,Batman: Under the Red Hood,"Batman faces his ultimate challenge as the mysterious Red Hood takes Gotham City by firestorm. One part vigilante, one part criminal kingpin, Red Hood begins cleaning up Gotham with the efficiency of Batman, but without following the same ethical code.",7.039325,/78kjgspmLLOm2Glgpzqo9cS4GpI.jpg,"[{'name': 'DC Comics', 'id': 429}, {'name': 'Warner Bros. Animation', 'id': 2785}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",7/27/2010,6629178,75,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Dare to Look Beneath the Hood.,Batman: Under the Red Hood,FALSE,7.6,459
FALSE,,47000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}]",,31011,tt0485947,en,Mr. Nobody,"Nemo Nobody leads an ordinary existence with his wife and 3 children; one day, he wakes up as a mortal centenarian in the year 2092.",11.817059,/jxd2XSsnUHHUbo50nzVnVnHRPVJ.jpg,"[{'name': 'Pan EuropÃ©enne Production', 'id': 796}, {'name': 'Virtual Films', 'id': 2366}]","[{'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'DE', 'name': 'Germany'}]",9/11/2009,3547209,156,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Nothing is real, everything is possible.",Mr. Nobody,FALSE,7.9,1616
FALSE,,2000000,"[{'id': 99, 'name': 'Documentary'}]",http://www.sonyclassics.com/insidejob/,44639,tt1645089,en,Inside Job,"A film that exposes the shocking truth behind the economic crisis of 2008. The global financial meltdown, at a cost of over $20 trillion, resulted in millions of people losing their homes and jobs. Through extensive research and interviews with major financial insiders, politicians and journalists, Inside Job traces the rise of a rogue industry and unveils the corrosive relationships which have corrupted politics, regulation and academia.",10.30535,/r4kzTrzuxapUVFPhocBXKQwEKm4.jpg,"[{'name': 'Sony Pictures Classics', 'id': 58}, {'name': 'Sony Pictures Home Entertainment', 'id': 5388}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",10/8/2010,7871522,109,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"The film that cost $20,000,000,000,000 to make.",Inside Job,FALSE,7.7,287
FALSE,"{'id': 1241, 'name': 'Harry Potter Collection', 'poster_path': '/8Xmkc1HvCOpMlbFvVabrtr6HAsp.jpg', 'backdrop_path': '/wfnMt6LGqYHcNyOfsuusw5lX3bL.jpg'}",250000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]",http://www.harrypotter.com,12444,tt0926084,en,Harry Potter and the Deathly Hallows: Part 1,"Harry, Ron and Hermione walk away from their last year at Hogwarts to find and destroy the remaining Horcruxes, putting an end to Voldemort's bid for immortality. But with Harry's beloved Dumbledore dead and Voldemort's unscrupulous Death Eaters on the loose, the world is more dangerous than ever.",23.300362,/maP4MTfPCeVD2FZbKTLUgriOW4R.jpg,"[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'Heyday Films', 'id': 7364}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",10/17/2010,954305868,146,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,One Wayâ€¦ One Fateâ€¦ One Hero.,Harry Potter and the Deathly Hallows: Part 1,FALSE,7.5,5708
FALSE,,15000000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",http://www.kingsspeech.com/,45269,tt1504320,en,The King's Speech,"The King's Speech tells the story of the man who became King George VI, the father of Queen Elizabeth II. After his brother abdicates, George ('Bertie') reluctantly assumes the throne. Plagued by a dreaded stutter and considered unfit to be king, Bertie engages the help of an unorthodox speech therapist named Lionel Logue. Through a set of unexpected techniques, and as a result of an unlikely friendship, Bertie is able to find his voice and boldly lead the country into war.",11.260387,/nkFTbA1XjKWo9LCTaV1hV2Lsgr1.jpg,"[{'name': 'The Weinstein Company', 'id': 308}, {'name': 'UK Film Council', 'id': 2452}, {'name': 'Bedlam Productions', 'id': 5005}, {'name': 'See-Saw Films', 'id': 7217}, {'name': 'Aegis Film Fund', 'id': 7309}, {'name': 'FilmNation Entertainment', 'id': 7493}, {'name': 'Momentum Pictures', 'id': 19578}, {'name': 'Molinare Investment', 'id': 19579}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",9/6/2010,414211549,118,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Find your voice.,The King's Speech,FALSE,7.6,2817
FALSE,"{'id': 129293, 'name': 'The Dick Proenneke Collection', 'poster_path': None, 'backdrop_path': '/rdCLBxUoF1K4TdJ6PPErbNmiqlA.jpg'}",0,"[{'id': 99, 'name': 'Documentary'}, {'id': 36, 'name': 'History'}]",http://www.imdb.com/title/tt0437806/,14463,tt0437806,en,Alone in the Wilderness,"Dick Proenneke retired at age 50 in 1967 and decided to build his own cabin in the wilderness at the base of the Aleutian Peninsula, in what is now Lake Clark National Park. Using color footage he shot himself, Proenneke traces how he came to this remote area, selected a homestead site and built his log cabin completely by himself. The documentary covers his first year in-country, showing his day-to-day activities and the passing of the seasons as he sought to scratch out a living alone in the wilderness.",3.005198,/f3KR6EINGC6NCxIhMpPn8kqduy5.jpg,"[{'name': 'Bob Swerer Productions', 'id': 75714}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",10/8/2004,0,57,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Alone in the Wilderness,FALSE,8,27
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}]",,23282,tt0011541,en,One Week,"The story involves two newlyweds, Keaton and Seely, who receive a build-it-yourself house as a wedding gift. The house can be built, supposedly, in ""one week."" A rejected suitor secretly re-numbers packing crates. The movie recounts Keaton's struggle to assemble the house according to this new ""arrangement"".",3.121673,/fNNznok8XCKveeXHDYpIWLc9BWo.jpg,"[{'name': 'Joseph M. Schenck Productions', 'id': 13913}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",9/1/1920,0,25,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,One Week,FALSE,7.8,39
FALSE,,0,"[{'id': 99, 'name': 'Documentary'}]",,15302,tt1059955,en,The Pixar Story,"A look at the first years of Pixar Animation Studios - from the success of ""Toy Story"" and Pixar's promotion of talented people, to the building of its East Bay campus, the company's relationship with Disney, and its remarkable initial string of eight hits. The contributions of John Lasseter, Ed Catmull and Steve Jobs are profiled. The decline of two-dimensional animation is chronicled as three-dimensional animation rises. Hard work and creativity seem to share the screen in equal proportions.",9.248513,/grTFRBxShqEKJwGW75jagfoVIBD.jpg,"[{'name': 'Leslie Iwerks Productions', 'id': 58864}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",8/28/2007,0,87,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Documentary about the history of Pixar animation,The Pixar Story,FALSE,7.7,66
FALSE,,1500000,"[{'id': 99, 'name': 'Documentary'}]",http://www.wastelandmovie.com,46689,tt1268204,en,Waste Land,"An uplifting feature documentary highlighting the transformative power of art and the beauty of the human spirit. Top-selling contemporary artist Vik Muniz takes us on an emotional journey from Jardim Gramacho, the world's largest landfill on the outskirts of Rio de Janeiro, to the heights of international art stardom. Vik collaborates with the brilliant catadores, pickers of recyclable materials, true Shakespearean characters who live and work in the garbage quoting Machiavelli and showing us how to recycle ourselves.",2.627643,/4Jgq7Cv5uRfQkb8P1kQ4ldPJudW.jpg,"[{'name': 'O2 Filmes', 'id': 345}, {'name': 'Almega Projects', 'id': 66625}]","[{'iso_3166_1': 'BR', 'name': 'Brazil'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1/24/2010,187716,90,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'pt', 'name': 'PortuguÃªs'}]",Released,What happens in the world's largest trash city will transform you.,Waste Land,FALSE,7.6,34
FALSE,,0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",http://www.pixar.com/shorts/d&n/index.html,40619,tt1620446,en,Day & Night,"When Day, a sunny fellow, encounters Night, a stranger of distinctly darker moods, sparks fly! Day and Night are frightened and suspicious of each other at first, and quickly get off on the wrong foot. But as they discover each other's unique qualities--and come to realize that each of them offers a different window onto the same world-the friendship helps both to gain a new perspective.",6.345512,/15yOr3M2lOk8fTkn7Bpxuc19ZU9.jpg,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Pixar Animation Studios', 'id': 3}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",6/17/2010,0,6,[],Released,,Day & Night,FALSE,7.6,272
FALSE,,0,"[{'id': 99, 'name': 'Documentary'}]",http://www.wernerherzog.com/62.html,89704,tt1683876,en,Happy People: A Year in the Taiga,"In the center of the story is the life of the indigenous people of the village Bakhtia at the river Yenisei in the Siberian Taiga. The camera follows the protagonists in the village over a period of a year. The natives, whose daily routines have barely changed over the last centuries, keep living their lives according to their own cultural traditions.",2.409076,/s6t6UCe9ZB08yQGaUxJHQaIIPO6.jpg,"[{'name': 'Studio Babelsberg', 'id': 264}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",9/3/2010,338987,94,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ru', 'name': 'PÑƒÑÑÐºÐ¸Ð¹'}]",Released,The director of Cave of Forgotten Dreams and Grizzly Man takes you on an epic journey into the heart of the Siberian wilderness,Happy People: A Year in the Taiga,FALSE,7.6,37
FALSE,,0,"[{'id': 18, 'name': 'Drama'}]",http://www.dogpound-lefilm.com/,43920,tt1422020,en,Dog Pound,Three juvenile delinquents arrive at a correctional center and are put under the care of an experienced guard.,5.059285,/pO0dlGykmxlGbgSIDGFwDlsvJ2X.jpg,"[{'name': 'Angoa-Agicoa', 'id': 309}, {'name': 'TÃ©lÃ©film Canada', 'id': 806}, {'name': 'Mars Films', 'id': 819}, {'name': 'Partizan', 'id': 1784}, {'name': 'Canal+', 'id': 5358}, {'name': 'Grana Productions', 'id': 7641}, {'name': 'Centre National de la CinÃ©matographie (CNC)', 'id': 18367}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",4/24/2010,430041,91,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Fighting Back Is The Only Way Out,Dog Pound,FALSE,7.5,104
FALSE,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,183894,tt1366312,en,Emma,"Emma Woodhouse seems to be perfectly content, a loving father whom she cares for, friends, and a home. But Emma has a terrible habit - matchmaking. She cannot resist finding suitors for her friends, most of all Harriet Smith. Emma is desperate for Harriet to find happiness, but every suitor she finds for her friend ends up attracted to Emma herself. But is Emma so focused on Harriet's happiness that she is not considering her own happiness in love?",2.853737,/c40dyF3SbGIwzNLkIELsHXehydK.jpg,[],[],10/11/2009,0,240,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Emma,FALSE,7.6,39
FALSE,,0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",http://www.pixar.com/short_films/Home-Entertainment-Shorts/BURN-E,13413,tt1334585,en,BURNÂ·E,What lengths will a robot undergo to do his job? BURNÂ·E is a dedicated hard working robot who finds himself locked out of his ship. BURNÂ·E quickly learns that completing a simple task can often be a very difficult endeavor.,8.003898,/tdvyi9asDeOF65MwTqNNMoAhqP4.jpg,"[{'name': 'Pixar Animation Studios', 'id': 3}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",11/17/2008,0,8,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,BURNÂ·E,FALSE,7.8,250
